entry_ts,exit_ts,gross_ticks,pnl,leg_id,year,month
2026-02-04 10:00:00,2026-02-04 12:59:00,184.0,2270.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-02
2026-02-24 10:00:00,2026-02-24 12:59:00,-169.0,-2142.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-02
2026-02-25 15:00:00,2026-02-25 15:59:00,0.0,-30.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2026,2026-02
2026-02-26 10:30:00,2026-02-26 12:29:00,-25.0,-342.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2026,2026-02
2026-03-02 10:00:00,2026-03-02 12:59:00,-172.0,-2180.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-03
2026-03-06 10:00:00,2026-03-06 12:59:00,-88.0,-1130.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-03
2026-03-13 10:30:00,2026-03-13 12:29:00,182.0,2245.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2026,2026-03
2026-03-20 10:30:00,2026-03-20 12:29:00,-53.0,-692.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2026,2026-03
2026-03-31 13:30:00,2026-03-31 15:29:00,94.0,1145.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2026,2026-03
2026-04-13 15:00:00,2026-04-13 15:59:00,106.0,1295.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2026,2026-04
2026-04-15 15:00:00,2026-04-15 15:59:00,7.0,57.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2026,2026-04
2026-04-20 13:30:00,2026-04-20 15:29:00,3.0,7.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2026,2026-04
2026-04-21 10:30:00,2026-04-21 12:29:00,171.0,2107.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2026,2026-04
2026-04-21 14:30:00,2026-04-21 15:29:00,107.0,1307.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2026,2026-04
2026-04-22 13:30:00,2026-04-22 15:29:00,14.0,145.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2026,2026-04
2026-04-30 15:00:00,2026-04-30 15:59:00,3.0,7.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2026,2026-04
2026-05-05 15:00:00,2026-05-05 15:59:00,-23.0,-317.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2026,2026-05
2026-05-15 10:00:00,2026-05-15 12:59:00,-71.0,-917.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-05
2026-05-21 10:00:00,2026-05-21 12:59:00,36.0,420.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-05
2026-05-21 13:30:00,2026-05-21 15:29:00,22.0,245.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2026,2026-05
2026-05-28 13:30:00,2026-05-28 15:29:00,-22.0,-305.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2026,2026-05
2026-06-01 15:00:00,2026-06-01 15:59:00,-41.0,-542.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2026,2026-06
2026-06-03 10:00:00,2026-06-03 12:59:00,33.0,382.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-06
2026-06-05 10:00:00,2026-06-05 12:59:00,166.0,2045.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2026,2026-06
2026-06-05 14:30:00,2026-06-05 15:29:00,97.0,1182.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2026,2026-06
2026-06-09 13:30:00,2026-06-09 15:29:00,156.0,1920.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2026,2026-06
